run_id,label,is_target,ts_unix,root_pid,pid,process_start_time,image_name,image_sha256,t_ms,total_score,f1_unsigned,f2_packed,f3_susp_strings,f4_honey,f5_crypto_api,f6_safe_mode,f7_shadow_del,f8_reg_persist,f9_dir_enum,f10_high_io,f11_ext_changed,f12_fingerprint,f13_entropy,f14_daa,f9_now,f10_now,f11_now,f12_now,f13_now,f14_now,io_rate,rename_rate,dirent_rate,entropy_delta_mean,entropy_delta_max,entropy_samples,daa_min,affected_ext_count,new_ext_max,backup_entries,backup_frozen,quota_tier,exited,family,y,source_split,gate_pass,feature_sum_f1_f14,v2_group_id,is_synthetic
synthetic_train_benign_v4_20261021_00039,benign,1,1786198723,236,236,1.3430672321755165e+17,synthetic_benign_v4.exe,46e5ddfa35f02160d52d592c589046bfe4731d4524be32356f354ac267dd802f,21346.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,284.7222522661129,52.14180233844509,1113.30537325888,0.9865678917859267,2.8316294437925777,19.0,47.00843842924808,4.0,471.0,3.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,7.0,synthetic_train_benign_v4_20261021_00039,1
0b856337d9d3255fc3b07635fdadecbe83e23eb5c205eccab83c21c2fb76edc9,malware,1,1785818075,5808,5808,1.343029166770678e+17,LockBit__0b856337d9d3255fc3b0.exe,0b856337d9d3255fc3b07635fdadecbe83e23eb5c205eccab83c21c2fb76edc9,7971.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4667,0.0667,20.6667,0.0,0.0,1.0,414.7008,4.0,1.0,1.0,0.0,2.0,0.0,LockBit,1,train,1,6.0,0b856337d9d3255fc3b07635fdadecbe83e23eb5c205eccab83c21c2fb76edc9,0
49419d9a401cba4f84da4213fcb37d943715a70c98577e241e2e491640faf359,malware,1,1785675772,9108,9108,1.3430149137060131e+17,Trigona__49419d9a401cba4f84da.exe,49419d9a401cba4f84da4213fcb37d943715a70c98577e241e2e491640faf359,232823.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,67.8,13.4333,55.0667,2.6729,4.0257,6.0,216.4131,12.0,341.0,38.0,0.0,2.0,0.0,Trigona,1,train,1,6.0,49419d9a401cba4f84da4213fcb37d943715a70c98577e241e2e491640faf359,0
r_20260730_152625_00006,malware,1,1785401218,12080,12080,1.3429874816675325e+17,Babuk__04ffd0d5fd66764de6c68fce5ac75b1990191721f151a7b8e01ef156066fbfbe.exe,04ffd0d5fd66764de6c68fce5ac75b1990191721f151a7b8e01ef156066fbfbe,1820.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,177.9,34.6,105.4,0.0,0.0,0.0,550.5815,29.0,975.0,18.0,0.0,3.0,0.0,Babuk,1,train,1,8.0,r_20260730_152625_00006,0
synthetic_train_benign_v4_20261021_00133,benign,1,1786197049,5684,5684,1.3430670648783542e+17,synthetic_benign_v4.exe,a9f1285773b4fd2ab81de715a1687abcf8477b56d4de5b6fc7609192936fa3f4,2099.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,137.8070913254742,52.7344719707718,346.12984371141175,0.37457243992887046,1.2011132302725975,91.0,436.73374280059625,7.0,283.0,126.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,9.0,synthetic_train_benign_v4_20261021_00133,1
synthetic_train_benign_v4_20261021_00373,benign,1,1785924796,9524,9524,1.3430398394430122e+17,synthetic_benign_v4.exe,4a811e6521c19a50a372d7f99ca167a560c9d1c43ce9ffeda0dcbcdcf7934683,2992.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,113.21895581596387,19.436976363121584,544.8030212970859,5.56511646231834,0.3298621572950957,17.0,18.991182793656463,42.0,261.0,8.0,0.0,1.0,0.0,SyntheticBenignV4,0,train,1,10.0,synthetic_train_benign_v4_20261021_00373,1
synthetic_train_benign_v4_20261021_00175,benign,1,1786198671,6052,6052,1.3430672269555864e+17,synthetic_benign_v4.exe,a65ae7cc2b0284524c7758e77bc2da750ff6cc8bcf35f874b5d00d66b44019a2,23246.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,106.202427844472,11.400745198456283,853.4425825688263,0.771186213053396,1.7440988401164075,66.0,120.46315298325042,39.0,63.0,5.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,6.0,synthetic_train_benign_v4_20261021_00175,1
synthetic_train_benign_v4_20261021_00070,benign,1,1786198972,5892,5892,1.3430672570323347e+17,synthetic_benign_v4.exe,99ea8b583ed26ee52870fb4878ff9ed0d8928674eb2c53d40a2d2da1a9375f6a,155473.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.15962312950992,11.42058107721362,1297.4949082178912,3.4726881354923997,2.9911152105758587,18.0,16.12555448186849,4.0,493.0,7.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,9.0,synthetic_train_benign_v4_20261021_00070,1
,benign,1,1786197049,5684,5684,1.3430670648783542e+17,python.exe,,831.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68.9667,8.0,431.4333,3.0697,3.3457,13.0,6.4694,4.0,240.0,5.0,0.0,3.0,0.0,python.exe,0,train,1,6.0,benign_missing_run_train_0079,0
repo_rotation_v2_001,benign,1,1786198497,11608,11608,1.3430672095426877e+17,python.exe,,2348.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,121.2,13.3333,982.5333,3.0583,3.542,32.0,7.7734,4.0,400.0,11.0,0.0,3.0,0.0,python.exe,0,train,1,6.0,benign_run_repo_rotation_v2_001,0
synthetic_train_benign_v4_20261021_00313,benign,1,1786198619,6516,6516,1.343067221675472e+17,synthetic_benign_v4.exe,a26d7a098a73a3913c9be72d45be98b64f85b6b4df0cf3abf4dcf84a74c2cb26,1417.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.8886154554455965,33.6921005167125,936.7881471340866,3.3995997464062433,1.4545185390497977,17.0,20.666226117546014,25.0,450.0,6.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,7.0,synthetic_train_benign_v4_20261021_00313,1
synthetic_train_benign_v4_20261021_00065,benign,1,1786197146,10672,10672,1.34306707449994e+17,synthetic_benign_v4.exe,81508d0616d5a46b61e47bc4aac2b89f2a93ecb69402fec973f2b50403da4183,183127.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,281.9985156639468,43.829707285518445,587.485953865032,2.765302092472721,2.9897632983312206,55.0,8.40328008900218,5.0,358.0,12.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,6.0,synthetic_train_benign_v4_20261021_00065,1
synthetic_train_benign_v4_20261021_00042,benign,1,1786198819,2828,2828,1.3430672417126842e+17,synthetic_benign_v4.exe,c817a61e14322ff21a2ba3ed7b4bbd8a2f177bb78db21fe31cb121223a201b35,46349.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,84.5033584394818,16.75000332427441,570.7906588894485,0.7888463175808877,3.06490227043729,16.0,6.953766708820057,25.0,252.0,5.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,9.0,synthetic_train_benign_v4_20261021_00042,1
1ba708ad9103142f4b223b87537641cff1a36ca1c60bf8c8f1fae91d2bac4e02,malware,1,1785845417,8396,8396,1.3430319003421288e+17,HiddenTear__1ba708ad9103142f4b22.exe,1ba708ad9103142f4b223b87537641cff1a36ca1c60bf8c8f1fae91d2bac4e02,10334.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.2667,0.0667,265.3333,2.5049,2.5049,1.0,31.5419,4.0,0.0,2.0,0.0,1.0,0.0,HiddenTear,1,train,1,6.0,1ba708ad9103142f4b223b87537641cff1a36ca1c60bf8c8f1fae91d2bac4e02,0
r_20260730_213552_00033,malware,1,1785430817,5352,5352,1.3429904408397686e+17,Babuk__29214055a5789fc1002f1a38bdf0e5d4826724534da5d30f4e38f83e186b3edf.exe,29214055a5789fc1002f1a38bdf0e5d4826724534da5d30f4e38f83e186b3edf,8448.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,274.6,53.1333,251.7333,0.0,0.0,13.0,196.9037,62.0,1200.0,54.0,0.0,3.0,0.0,Babuk,1,train,1,8.0,r_20260730_213552_00033,0
cf582215a37617a76b80490a80f71cf31324ce354eaf88a54d995e734503fa40,malware,1,1785827728,6084,6084,1.3430301202035907e+17,Fog__cf582215a37617a76b80.exe,cf582215a37617a76b80490a80f71cf31324ce354eaf88a54d995e734503fa40,121202.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,32.5,7.1667,3751.1333,0.0,0.0,1.0,550.4939,8.0,202.0,35.0,0.0,2.0,0.0,Fog,1,train,1,6.0,cf582215a37617a76b80490a80f71cf31324ce354eaf88a54d995e734503fa40,0
synthetic_train_benign_v4_20261021_00043,benign,1,1786198554,2416,2416,1.343067215322543e+17,synthetic_benign_v4.exe,2ece0e376d0c4442980f43b08ecf1ae88a3d0cdcd8fbde714e63a2be37e51114,1388.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.60320440012387,11.637727531510269,201.1260602245373,3.2645208142495887,2.9552534739569514,23.0,451.0074470253061,53.0,253.0,9.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,9.0,synthetic_train_benign_v4_20261021_00043,1
synthetic_train_benign_v4_20261021_00184,benign,1,1786197347,1212,1212,1.343067094631076e+17,synthetic_benign_v4.exe,e67addbd6e1599599b7584a84161efba27cf1613e3415f93cf952924f0e4bc85,74032.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0834869324518,39.67555066271588,458.23705662643454,2.877892598681013,2.5351959748126602,62.0,11.229673759806547,5.0,1180.0,83.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,9.0,synthetic_train_benign_v4_20261021_00184,1
e097cde0f76df948f039584045acfa6bd7ef863141560815d12c3c6e6452dce4,malware,1,1785881816,3640,3640,1.34304e+17,Nokoyawa__e097cde0f7.exe,e097cde0f76df948f039584045acfa6bd7ef863141560815d12c3c6e6452dce4,9775.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.3333,0.7,30.3,2.1439,2.9679,8.0,14.4375,7.0,15.0,5.0,0.0,2.0,0.0,Nokoyawa,1,train,1,6.0,e097cde0f76df948f039584045acfa6bd7ef863141560815d12c3c6e6452dce4,0
synthetic_train_benign_v4_20261021_00173,benign,1,1786198723,236,236,1.3430672321755165e+17,synthetic_benign_v4.exe,4bb88b170c59ebb20a044ac985edaf235929f8f5b73246d4c2909368e5bbba28,164488.0,11.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94.0186659697491,18.492738149313613,1300.3559593554473,2.133335131079558,2.959211785970153,84.0,392.62204470036176,4.0,547.0,8.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,11.0,synthetic_train_benign_v4_20261021_00173,1
synthetic_train_benign_v4_20261021_00308,benign,1,1785924796,9524,9524,1.3430398394430122e+17,synthetic_benign_v4.exe,a06feb1ab7047c31c2b521e8af3f0a5457f1e597b893c61fc33f748ad2468feb,202143.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.53671775300381,13.112637184610714,722.0956088805358,5.058685660510036,1.0694403778622152,12.0,390.30435881379816,4.0,540.0,4.0,0.0,1.0,0.0,SyntheticBenignV4,0,train,1,8.0,synthetic_train_benign_v4_20261021_00308,1
r_20260801_001458_00010,malware,1,1785520138,8096,8096,1.3429993736924158e+17,Mallox__5ccff9af23c18998221f45396732539d18e330454327d1e7450095c682d8c552.exe,5ccff9af23c18998221f45396732539d18e330454327d1e7450095c682d8c552,946.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,78.8,5.0603,0.0,0.0,568.5903,1.0,0.0,0.0,0.0,0.0,0.0,Mallox,1,train,1,6.0,r_20260801_001458_00010,0
synthetic_train_benign_v4_20261021_00284,benign,1,1786198671,6052,6052,1.3430672269555864e+17,synthetic_benign_v4.exe,818cfda47218df72e0fdce205ca97ff560315c0423fe6b243d53ddfb81db90ce,225489.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.81763989133471,20.60439579178217,38.16791492135647,0.9839102187534683,2.554468154336764,79.0,441.2957896944207,4.0,246.0,5.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,11.0,synthetic_train_benign_v4_20261021_00284,1
,benign,1,1786198819,2828,2828,1.3430672417126842e+17,python.exe,,2175.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,120.8,13.3333,984.9333,2.9622,3.5441,20.0,9.7148,4.0,400.0,7.0,0.0,3.0,0.0,python.exe,0,train,1,6.0,benign_missing_run_train_0030,0
r_20260730_220149_00034,malware,1,1785432495,1992,1992,1.3429906086475603e+17,Babuk__303390bc191c1d649f31cb81d70289cb7cfd2097ac6eec11d83f73382ca8e633.exe,303390bc191c1d649f31cb81d70289cb7cfd2097ac6eec11d83f73382ca8e633,8163.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,289.2667,56.3333,242.4,0.0,0.0,3.0,372.3545,67.0,1200.0,67.0,0.0,3.0,0.0,Babuk,1,train,1,8.0,r_20260730_220149_00034,0
1a7c754ae1933338c740c807ec3dcf5e18e438356990761fdc2e75a2685ebf4a,malware,1,1785808224,7852,7852,1.3430281802247789e+17,INC__1a7c754ae1933338c740.exe,1a7c754ae1933338c740c807ec3dcf5e18e438356990761fdc2e75a2685ebf4a,14979.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,13.2667,1.5667,245.9667,1.344,3.2819,175.0,17.2658,11.0,10.0,57.0,0.0,2.0,0.0,INC,1,train,1,7.0,1a7c754ae1933338c740c807ec3dcf5e18e438356990761fdc2e75a2685ebf4a,0
r_20260801_001458_00207,malware,1,1785571547,6524,6524,1.3430045140878074e+17,Sodinokibi__5d9b75e2cb84333c6b56604ce47af75b11f80bf9079054f6619251b68357d87c.exe,5d9b75e2cb84333c6b56604ce47af75b11f80bf9079054f6619251b68357d87c,5563.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,40.9,13.4333,14.7333,3.0039,3.286,3.0,30.7712,6.0,385.0,4.0,0.0,2.0,0.0,Sodinokibi,1,train,1,6.0,r_20260801_001458_00207,0
synthetic_train_benign_v4_20261021_00018,benign,1,1786198554,2416,2416,1.343067215322543e+17,synthetic_benign_v4.exe,a48b6b4a48720dcfe558c3fa9375e40ee21f024227570fdec50953f078844321,193872.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,166.52494721827807,25.631701260286523,151.00048553978723,2.250974680734451,3.495308273813891,28.0,11.319563466210294,3.0,835.0,68.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,9.0,synthetic_train_benign_v4_20261021_00018,1
synthetic_train_benign_v4_20261021_00060,benign,1,1785924796,9524,9524,1.3430398394430122e+17,synthetic_benign_v4.exe,a06e632a434e3a3a19ffef85797adbc959d149502fe2df99df5efa396aabea4a,28948.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,300.4946659769685,9.759146811281116,1350.7261069689291,6.416340721641829,6.02659688298825,30.0,290.80975367463947,4.0,407.0,122.0,0.0,1.0,0.0,SyntheticBenignV4,0,train,1,6.0,synthetic_train_benign_v4_20261021_00060,1
synthetic_train_benign_v4_20261021_00316,benign,1,1786197146,10672,10672,1.34306707449994e+17,synthetic_benign_v4.exe,6a2fae8ba20b4e7ac3d7cc1425fba7742650b9c0d1162130d29b3916fe05e937,1780.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,55.42874975475345,38.2592566001944,375.8815802603977,3.27493704790212,2.671638974941664,60.0,6.788425199932114,4.0,548.0,97.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,9.0,synthetic_train_benign_v4_20261021_00316,1
r_20260730_152625_00094,malware,1,1785420400,12232,12232,1.3429893998781357e+17,Mallox__06699c98ed2ef759b2434ac5777a2886b966c0ffa1c96c046f5cde77fe833784.exe,06699c98ed2ef759b2434ac5777a2886b966c0ffa1c96c046f5cde77fe833784,1185.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4667,0.0,35.1,2.5335,0.0,0.0,566.2651,1.0,0.0,0.0,0.0,0.0,0.0,Mallox,1,train,1,6.0,r_20260730_152625_00094,0
synthetic_train_benign_v4_20261021_00160,benign,1,1786198972,5892,5892,1.3430672570323347e+17,synthetic_benign_v4.exe,11505c9ea71a1184503cab3c9b1fde692623f2e3ab38fe75ac87f618670fca5d,153076.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160.56973656025085,0.9704980371881234,437.6667667835498,2.9710811456565716,1.400974434512746,14.0,425.69679111301656,32.0,878.0,3.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,7.0,synthetic_train_benign_v4_20261021_00160,1
da23f2f8f56b914c11beb31d1e3b4d663abf4ecb750554475fab11bf5d0a66b3,malware,1,1785682702,4976,4976,1.3430156118857192e+17,Trigona__da23f2f8f56b914c11be.exe,da23f2f8f56b914c11beb31d1e3b4d663abf4ecb750554475fab11bf5d0a66b3,183066.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,82.4333,14.9333,48.6,1.3275,2.8453,84.0,114.9082,12.0,223.0,142.0,0.0,3.0,0.0,Trigona,1,train,1,6.0,da23f2f8f56b914c11beb31d1e3b4d663abf4ecb750554475fab11bf5d0a66b3,0
synthetic_train_benign_v4_20261021_00010,benign,1,1786198619,6516,6516,1.343067221675472e+17,synthetic_benign_v4.exe,97761c870fb3f21a1023e394753428287de18f8e60fe5bf4efe70fccbfc67268,2667.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,185.1566821325474,17.847117337604917,712.0058992999061,2.022182173348268,3.714320238548592,32.0,16.808070621624722,13.0,514.0,13.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,6.0,synthetic_train_benign_v4_20261021_00010,1
synthetic_train_benign_v4_20261021_00239,benign,1,1786197390,7696,7696,1.3430670988080968e+17,synthetic_benign_v4.exe,f11b3282e07a2e4acc706343677df57f418361b5754b5f4cb08eaff2906cbaf6,1709.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.94942561237694,26.40996990817211,1261.5307955650608,3.659167766286638,3.5062488668343774,4.0,9.1879091282427,14.0,892.0,8.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,9.0,synthetic_train_benign_v4_20261021_00239,1
r_20260730_213552_00040,malware,1,1785432472,10792,10792,1.3429906063586733e+17,Babuk__3684e19cb97cf737ad719c56f62266fb72cb5170918dbbfddf2e141d23c92bf2.exe,3684e19cb97cf737ad719c56f62266fb72cb5170918dbbfddf2e141d23c92bf2,8223.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,298.5333,57.9333,262.9667,0.0,0.0,4.0,418.4727,68.0,1200.0,70.0,0.0,2.0,0.0,Babuk,1,train,1,8.0,r_20260730_213552_00040,0
synthetic_train_benign_v4_20261021_00168,benign,1,1786198671,6052,6052,1.3430672269555864e+17,synthetic_benign_v4.exe,dc18dd181d6562cc301bbd81b22c6b46d9c938d59c50e652a5afc2da0ddcb0dc,88157.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,285.22038076472336,19.59902673597628,1318.0126297375155,3.4872192584773036,2.7626119132101357,76.0,40.269132060028426,57.0,494.0,7.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,8.0,synthetic_train_benign_v4_20261021_00168,1
77fdce66e7f909300e4493cbe7055254f7992ba65f9b7445a6755d0dbd9f80a5,malware,1,1785919358,6592,6592,1.3430392946907904e+17,Targeted__77fdce66e7.exe,77fdce66e7f909300e4493cbe7055254f7992ba65f9b7445a6755d0dbd9f80a5,11019.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2667,0.0,30.1667,0.0,0.0,0.0,568.5903,3.0,0.0,1.0,0.0,2.0,0.0,Targeted,1,train,1,6.0,77fdce66e7f909300e4493cbe7055254f7992ba65f9b7445a6755d0dbd9f80a5,0
05aae055be9d3b3fe46488ec9409302b5b029a25cbd379092dab5f50ea61b4db,malware,1,1785665774,3440,3440,1.3430139185885744e+17,Trigona__05aae055be9d3b3fe464.exe,05aae055be9d3b3fe46488ec9409302b5b029a25cbd379092dab5f50ea61b4db,188262.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,41.0,7.8,26.2667,1.403,3.9029,93.0,194.8555,12.0,44.0,137.0,0.0,3.0,0.0,Trigona,1,train,1,6.0,05aae055be9d3b3fe46488ec9409302b5b029a25cbd379092dab5f50ea61b4db,0
r_20260805_204121_00010,malware,1,1785939696,2628,2628,1.3430413275751072e+17,INC__0cb4e7d35eb3f4585c6168988247e30d99ef24d3ef006d91971e3913ef593c42.exe,0cb4e7d35eb3f4585c6168988247e30d99ef24d3ef006d91971e3913ef593c42,19772.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,50.7667,7.5667,13.8333,2.2808,3.2871,10.0,16.0484,6.0,205.0,8.0,0.0,2.0,0.0,INC,1,train,1,6.0,r_20260805_204121_00010,0
synthetic_train_benign_v4_20261021_00344,benign,1,1786197197,9516,9516,1.3430670795883811e+17,synthetic_benign_v4.exe,0912d073ab0ff84d86807c30dc3f48871e5b54b80e92345ae0d11ddea25b6f5b,161053.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,70.26970663848458,9.09703741251312,1254.0726884301034,2.9789571660993426,3.946105308115476,96.0,9.378647094280819,5.0,255.0,21.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,11.0,synthetic_train_benign_v4_20261021_00344,1
synthetic_train_benign_v4_20261021_00151,benign,1,1786198497,11608,11608,1.3430672095426877e+17,synthetic_benign_v4.exe,b14edcdb2516563dcfbf46366f77305559cfbcdd39654f01cad75367759fdc0b,99913.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.211258116255749,10.355671610547343,537.46039922555,2.598180695461984,1.917633397312516,61.0,14.397554678306635,46.0,465.0,74.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,6.0,synthetic_train_benign_v4_20261021_00151,1
r_20260730_213552_00036,malware,1,1785431536,6556,6556,1.3429905127443296e+17,Babuk__30dc5634a6f8e4fb7f61852ce992e06f8e84024826118ed0b95d17d101e708f9.exe,30dc5634a6f8e4fb7f61852ce992e06f8e84024826118ed0b95d17d101e708f9,8583.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,291.1,56.3667,296.4667,0.0,0.0,10.0,196.9037,67.0,1199.0,66.0,0.0,3.0,0.0,Babuk,1,train,1,8.0,r_20260730_213552_00036,0
ecd0738536e3a450dd4bcce49303b2c60659a7512ac391e08abb6c174b9d401f,malware,1,1785683825,1944,1944,1.3430157206717757e+17,Trigona__ecd0738536e3a450dd4b.exe,ecd0738536e3a450dd4bcce49303b2c60659a7512ac391e08abb6c174b9d401f,217948.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.7,6.0,24.7333,1.2946,3.9241,42.0,202.5102,13.0,44.0,64.0,0.0,3.0,0.0,Trigona,1,train,1,6.0,ecd0738536e3a450dd4bcce49303b2c60659a7512ac391e08abb6c174b9d401f,0
